customer_no,timestamp,location,next_location
82,2019-09-02 07:48:00,drinks,drinks
85,2019-09-02 07:48:00,drinks,spices
86,2019-09-02 07:48:00,entry,spices
87,2019-09-02 07:48:00,entry,drinks
88,2019-09-02 07:48:00,entry,dairy
89,2019-09-02 07:48:00,entry,drinks
90,2019-09-02 07:48:00,entry,spices
68,2019-09-02 07:48:00,fruit,fruit
71,2019-09-02 07:48:00,fruit,fruit
77,2019-09-02 07:48:00,fruit,fruit
81,2019-09-02 07:48:00,fruit,checkout
84,2019-09-02 07:48:00,fruit,fruit
81,2019-09-02 07:49:00,checkout,checkout
83,2019-09-02 07:49:00,checkout,checkout
45,2019-09-02 07:49:00,dairy,dairy
76,2019-09-02 07:49:00,dairy,drinks
79,2019-09-02 07:49:00,dairy,dairy
88,2019-09-02 07:49:00,dairy,dairy
72,2019-09-02 07:49:00,drinks,drinks
75,2019-09-02 07:49:00,drinks,checkout
80,2019-09-02 07:49:00,drinks,drinks
82,2019-09-02 07:49:00,drinks,drinks
87,2019-09-02 07:49:00,drinks,checkout
89,2019-09-02 07:49:00,drinks,checkout
68,2019-09-02 07:49:00,fruit,spices
71,2019-09-02 07:49:00,fruit,fruit
77,2019-09-02 07:49:00,fruit,fruit
84,2019-09-02 07:49:00,fruit,drinks
85,2019-09-02 07:49:00,spices,checkout
86,2019-09-02 07:49:00,spices,drinks
90,2019-09-02 07:49:00,spices,checkout
75,2019-09-02 07:50:00,checkout,checkout
85,2019-09-02 07:50:00,checkout,checkout
87,2019-09-02 07:50:00,checkout,checkout
89,2019-09-02 07:50:00,checkout,checkout
90,2019-09-02 07:50:00,checkout,checkout
45,2019-09-02 07:50:00,dairy,dairy
79,2019-09-02 07:50:00,dairy,dairy
88,2019-09-02 07:50:00,dairy,dairy
72,2019-09-02 07:50:00,drinks,drinks
76,2019-09-02 07:50:00,drinks,checkout
80,2019-09-02 07:50:00,drinks,drinks
82,2019-09-02 07:50:00,drinks,drinks
84,2019-09-02 07:50:00,drinks,drinks
86,2019-09-02 07:50:00,drinks,spices
71,2019-09-02 07:50:00,fruit,checkout
77,2019-09-02 07:50:00,fruit,fruit
68,2019-09-02 07:50:00,spices,spices
71,2019-09-02 07:51:00,checkout,checkout
76,2019-09-02 07:51:00,checkout,checkout
45,2019-09-02 07:51:00,dairy,dairy
79,2019-09-02 07:51:00,dairy,dairy
88,2019-09-02 07:51:00,dairy,dairy
72,2019-09-02 07:51:00,drinks,checkout
80,2019-09-02 07:51:00,drinks,drinks
82,2019-09-02 07:51:00,drinks,checkout
84,2019-09-02 07:51:00,drinks,drinks
91,2019-09-02 07:51:00,entry,fruit
92,2019-09-02 07:51:00,entry,dairy
93,2019-09-02 07:51:00,entry,dairy
94,2019-09-02 07:51:00,entry,drinks
77,2019-09-02 07:51:00,fruit,checkout
68,2019-09-02 07:51:00,spices,checkout
86,2019-09-02 07:51:00,spices,spices
68,2019-09-02 07:52:00,checkout,checkout
72,2019-09-02 07:52:00,checkout,checkout
77,2019-09-02 07:52:00,checkout,checkout
82,2019-09-02 07:52:00,checkout,checkout
45,2019-09-02 07:52:00,dairy,dairy
79,2019-09-02 07:52:00,dairy,drinks
88,2019-09-02 07:52:00,dairy,dairy
92,2019-09-02 07:52:00,dairy,dairy
93,2019-09-02 07:52:00,dairy,checkout
80,2019-09-02 07:52:00,drinks,spices
84,2019-09-02 07:52:00,drinks,drinks
94,2019-09-02 07:52:00,drinks,dairy
95,2019-09-02 07:52:00,entry,drinks
96,2019-09-02 07:52:00,entry,dairy
91,2019-09-02 07:52:00,fruit,fruit
86,2019-09-02 07:52:00,spices,fruit
93,2019-09-02 07:53:00,checkout,checkout
45,2019-09-02 07:53:00,dairy,dairy
88,2019-09-02 07:53:00,dairy,dairy
92,2019-09-02 07:53:00,dairy,dairy
94,2019-09-02 07:53:00,dairy,checkout
96,2019-09-02 07:53:00,dairy,checkout
79,2019-09-02 07:53:00,drinks,checkout
84,2019-09-02 07:53:00,drinks,spices
95,2019-09-02 07:53:00,drinks,drinks
97,2019-09-02 07:53:00,entry,fruit
86,2019-09-02 07:53:00,fruit,fruit
91,2019-09-02 07:53:00,fruit,fruit
80,2019-09-02 07:53:00,spices,dairy
79,2019-09-02 07:54:00,checkout,checkout
94,2019-09-02 07:54:00,checkout,checkout
96,2019-09-02 07:54:00,checkout,checkout
45,2019-09-02 07:54:00,dairy,checkout
80,2019-09-02 07:54:00,dairy,dairy
88,2019-09-02 07:54:00,dairy,dairy
92,2019-09-02 07:54:00,dairy,dairy
95,2019-09-02 07:54:00,drinks,drinks
86,2019-09-02 07:54:00,fruit,dairy
91,2019-09-02 07:54:00,fruit,fruit
97,2019-09-02 07:54:00,fruit,fruit
84,2019-09-02 07:54:00,spices,dairy
45,2019-09-02 07:55:00,checkout,checkout
80,2019-09-02 07:55:00,dairy,dairy
84,2019-09-02 07:55:00,dairy,dairy
86,2019-09-02 07:55:00,dairy,dairy
88,2019-09-02 07:55:00,dairy,dairy
92,2019-09-02 07:55:00,dairy,dairy
95,2019-09-02 07:55:00,drinks,drinks
98,2019-09-02 07:55:00,entry,dairy
99,2019-09-02 07:55:00,entry,dairy
100,2019-09-02 07:55:00,entry,drinks
101,2019-09-02 07:55:00,entry,fruit
102,2019-09-02 07:55:00,entry,dairy
91,2019-09-02 07:55:00,fruit,dairy
97,2019-09-02 07:55:00,fruit,fruit
80,2019-09-02 07:56:00,dairy,dairy
84,2019-09-02 07:56:00,dairy,dairy
86,2019-09-02 07:56:00,dairy,fruit
88,2019-09-02 07:56:00,dairy,checkout
91,2019-09-02 07:56:00,dairy,dairy
92,2019-09-02 07:56:00,dairy,checkout
98,2019-09-02 07:56:00,dairy,drinks
99,2019-09-02 07:56:00,dairy,dairy
102,2019-09-02 07:56:00,dairy,dairy
95,2019-09-02 07:56:00,drinks,fruit
100,2019-09-02 07:56:00,drinks,drinks
97,2019-09-02 07:56:00,fruit,fruit
101,2019-09-02 07:56:00,fruit,fruit
88,2019-09-02 07:57:00,checkout,checkout
92,2019-09-02 07:57:00,checkout,checkout
80,2019-09-02 07:57:00,dairy,dairy
84,2019-09-02 07:57:00,dairy,dairy
91,2019-09-02 07:57:00,dairy,dairy
99,2019-09-02 07:57:00,dairy,drinks
102,2019-09-02 07:57:00,dairy,dairy
98,2019-09-02 07:57:00,drinks,fruit
100,2019-09-02 07:57:00,drinks,drinks
86,2019-09-02 07:57:00,fruit,fruit
95,2019-09-02 07:57:00,fruit,fruit
97,2019-09-02 07:57:00,fruit,fruit
101,2019-09-02 07:57:00,fruit,fruit
80,2019-09-02 07:58:00,dairy,fruit
84,2019-09-02 07:58:00,dairy,dairy
91,2019-09-02 07:58:00,dairy,checkout
102,2019-09-02 07:58:00,dairy,dairy
99,2019-09-02 07:58:00,drinks,drinks
100,2019-09-02 07:58:00,drinks,drinks
86,2019-09-02 07:58:00,fruit,fruit
95,2019-09-02 07:58:00,fruit,fruit
97,2019-09-02 07:58:00,fruit,fruit
98,2019-09-02 07:58:00,fruit,drinks
101,2019-09-02 07:58:00,fruit,fruit
91,2019-09-02 07:59:00,checkout,checkout
84,2019-09-02 07:59:00,dairy,dairy
102,2019-09-02 07:59:00,dairy,dairy
98,2019-09-02 07:59:00,drinks,checkout
99,2019-09-02 07:59:00,drinks,spices
100,2019-09-02 07:59:00,drinks,drinks
80,2019-09-02 07:59:00,fruit,fruit
86,2019-09-02 07:59:00,fruit,fruit
95,2019-09-02 07:59:00,fruit,fruit
97,2019-09-02 07:59:00,fruit,fruit
101,2019-09-02 07:59:00,fruit,checkout
98,2019-09-02 08:00:00,checkout,checkout
101,2019-09-02 08:00:00,checkout,checkout
84,2019-09-02 08:00:00,dairy,drinks
102,2019-09-02 08:00:00,dairy,checkout
100,2019-09-02 08:00:00,drinks,drinks
80,2019-09-02 08:00:00,fruit,fruit
86,2019-09-02 08:00:00,fruit,spices
95,2019-09-02 08:00:00,fruit,fruit
97,2019-09-02 08:00:00,fruit,checkout
99,2019-09-02 08:00:00,spices,drinks
97,2019-09-02 08:01:00,checkout,checkout
102,2019-09-02 08:01:00,checkout,checkout
84,2019-09-02 08:01:00,drinks,checkout
99,2019-09-02 08:01:00,drinks,drinks
100,2019-09-02 08:01:00,drinks,drinks
103,2019-09-02 08:01:00,entry,dairy
104,2019-09-02 08:01:00,entry,fruit
105,2019-09-02 08:01:00,entry,fruit
80,2019-09-02 08:01:00,fruit,checkout
95,2019-09-02 08:01:00,fruit,spices
86,2019-09-02 08:01:00,spices,spices
80,2019-09-02 08:02:00,checkout,checkout
84,2019-09-02 08:02:00,checkout,checkout
103,2019-09-02 08:02:00,dairy,dairy
99,2019-09-02 08:02:00,drinks,checkout
100,2019-09-02 08:02:00,drinks,checkout
106,2019-09-02 08:02:00,entry,drinks
107,2019-09-02 08:02:00,entry,dairy
108,2019-09-02 08:02:00,entry,fruit
104,2019-09-02 08:02:00,fruit,fruit
105,2019-09-02 08:02:00,fruit,checkout
86,2019-09-02 08:02:00,spices,spices
95,2019-09-02 08:02:00,spices,dairy
99,2019-09-02 08:03:00,checkout,checkout
100,2019-09-02 08:03:00,checkout,checkout
105,2019-09-02 08:03:00,checkout,checkout
95,2019-09-02 08:03:00,dairy,dairy
103,2019-09-02 08:03:00,dairy,drinks
107,2019-09-02 08:03:00,dairy,dairy
106,2019-09-02 08:03:00,drinks,spices
104,2019-09-02 08:03:00,fruit,fruit
108,2019-09-02 08:03:00,fruit,fruit
86,2019-09-02 08:03:00,spices,spices
95,2019-09-02 08:04:00,dairy,dairy
107,2019-09-02 08:04:00,dairy,dairy
103,2019-09-02 08:04:00,drinks,spices
109,2019-09-02 08:04:00,entry,dairy
110,2019-09-02 08:04:00,entry,spices
104,2019-09-02 08:04:00,fruit,fruit
108,2019-09-02 08:04:00,fruit,fruit
86,2019-09-02 08:04:00,spices,dairy
106,2019-09-02 08:04:00,spices,spices
86,2019-09-02 08:05:00,dairy,drinks
95,2019-09-02 08:05:00,dairy,dairy
107,2019-09-02 08:05:00,dairy,dairy
109,2019-09-02 08:05:00,dairy,dairy
111,2019-09-02 08:05:00,entry,fruit
112,2019-09-02 08:05:00,entry,fruit
113,2019-09-02 08:05:00,entry,dairy
114,2019-09-02 08:05:00,entry,drinks
104,2019-09-02 08:05:00,fruit,fruit
108,2019-09-02 08:05:00,fruit,dairy
103,2019-09-02 08:05:00,spices,drinks
106,2019-09-02 08:05:00,spices,checkout
110,2019-09-02 08:05:00,spices,spices
106,2019-09-02 08:06:00,checkout,checkout
95,2019-09-02 08:06:00,dairy,dairy
107,2019-09-02 08:06:00,dairy,dairy
108,2019-09-02 08:06:00,dairy,checkout
109,2019-09-02 08:06:00,dairy,dairy
113,2019-09-02 08:06:00,dairy,dairy
86,2019-09-02 08:06:00,drinks,fruit
103,2019-09-02 08:06:00,drinks,drinks
114,2019-09-02 08:06:00,drinks,checkout
115,2019-09-02 08:06:00,entry,fruit
116,2019-09-02 08:06:00,entry,drinks
104,2019-09-02 08:06:00,fruit,fruit
111,2019-09-02 08:06:00,fruit,fruit
112,2019-09-02 08:06:00,fruit,dairy
110,2019-09-02 08:06:00,spices,spices
108,2019-09-02 08:07:00,checkout,checkout
114,2019-09-02 08:07:00,checkout,checkout
95,2019-09-02 08:07:00,dairy,dairy
107,2019-09-02 08:07:00,dairy,dairy
109,2019-09-02 08:07:00,dairy,dairy
112,2019-09-02 08:07:00,dairy,dairy
113,2019-09-02 08:07:00,dairy,drinks
103,2019-09-02 08:07:00,drinks,checkout
116,2019-09-02 08:07:00,drinks,checkout
86,2019-09-02 08:07:00,fruit,fruit
104,2019-09-02 08:07:00,fruit,spices
111,2019-09-02 08:07:00,fruit,fruit
115,2019-09-02 08:07:00,fruit,fruit
110,2019-09-02 08:07:00,spices,dairy
103,2019-09-02 08:08:00,checkout,checkout
116,2019-09-02 08:08:00,checkout,checkout
95,2019-09-02 08:08:00,dairy,dairy
107,2019-09-02 08:08:00,dairy,dairy
109,2019-09-02 08:08:00,dairy,dairy
110,2019-09-02 08:08:00,dairy,dairy
112,2019-09-02 08:08:00,dairy,dairy
113,2019-09-02 08:08:00,drinks,fruit
86,2019-09-02 08:08:00,fruit,drinks
111,2019-09-02 08:08:00,fruit,fruit
115,2019-09-02 08:08:00,fruit,fruit
104,2019-09-02 08:08:00,spices,drinks
95,2019-09-02 08:09:00,dairy,dairy
107,2019-09-02 08:09:00,dairy,dairy
109,2019-09-02 08:09:00,dairy,dairy
110,2019-09-02 08:09:00,dairy,dairy
112,2019-09-02 08:09:00,dairy,dairy
86,2019-09-02 08:09:00,drinks,drinks
104,2019-09-02 08:09:00,drinks,drinks
117,2019-09-02 08:09:00,entry,dairy
118,2019-09-02 08:09:00,entry,fruit
119,2019-09-02 08:09:00,entry,drinks
111,2019-09-02 08:09:00,fruit,fruit
113,2019-09-02 08:09:00,fruit,fruit
115,2019-09-02 08:09:00,fruit,fruit
95,2019-09-02 08:10:00,dairy,dairy
107,2019-09-02 08:10:00,dairy,dairy
109,2019-09-02 08:10:00,dairy,dairy
110,2019-09-02 08:10:00,dairy,checkout
112,2019-09-02 08:10:00,dairy,dairy
117,2019-09-02 08:10:00,dairy,dairy
86,2019-09-02 08:10:00,drinks,drinks
104,2019-09-02 08:10:00,drinks,spices
119,2019-09-02 08:10:00,drinks,checkout
120,2019-09-02 08:10:00,entry,spices
121,2019-09-02 08:10:00,entry,dairy
122,2019-09-02 08:10:00,entry,dairy
111,2019-09-02 08:10:00,fruit,fruit
113,2019-09-02 08:10:00,fruit,checkout
115,2019-09-02 08:10:00,fruit,fruit
118,2019-09-02 08:10:00,fruit,fruit
110,2019-09-02 08:11:00,checkout,checkout
113,2019-09-02 08:11:00,checkout,checkout
119,2019-09-02 08:11:00,checkout,checkout
95,2019-09-02 08:11:00,dairy,dairy
107,2019-09-02 08:11:00,dairy,dairy
109,2019-09-02 08:11:00,dairy,dairy
112,2019-09-02 08:11:00,dairy,dairy
117,2019-09-02 08:11:00,dairy,spices
121,2019-09-02 08:11:00,dairy,dairy
122,2019-09-02 08:11:00,dairy,dairy
86,2019-09-02 08:11:00,drinks,checkout
111,2019-09-02 08:11:00,fruit,fruit
115,2019-09-02 08:11:00,fruit,fruit
118,2019-09-02 08:11:00,fruit,checkout
104,2019-09-02 08:11:00,spices,dairy
120,2019-09-02 08:11:00,spices,spices
86,2019-09-02 08:12:00,checkout,checkout
118,2019-09-02 08:12:00,checkout,checkout
95,2019-09-02 08:12:00,dairy,dairy
104,2019-09-02 08:12:00,dairy,dairy
107,2019-09-02 08:12:00,dairy,dairy
109,2019-09-02 08:12:00,dairy,dairy
112,2019-09-02 08:12:00,dairy,checkout
121,2019-09-02 08:12:00,dairy,dairy
122,2019-09-02 08:12:00,dairy,dairy
123,2019-09-02 08:12:00,entry,drinks
111,2019-09-02 08:12:00,fruit,dairy
115,2019-09-02 08:12:00,fruit,fruit
117,2019-09-02 08:12:00,spices,spices
120,2019-09-02 08:12:00,spices,spices
112,2019-09-02 08:13:00,checkout,checkout
95,2019-09-02 08:13:00,dairy,dairy
104,2019-09-02 08:13:00,dairy,dairy
107,2019-09-02 08:13:00,dairy,dairy
109,2019-09-02 08:13:00,dairy,dairy
111,2019-09-02 08:13:00,dairy,dairy
121,2019-09-02 08:13:00,dairy,dairy
122,2019-09-02 08:13:00,dairy,dairy
123,2019-09-02 08:13:00,drinks,drinks
124,2019-09-02 08:13:00,entry,fruit
125,2019-09-02 08:13:00,entry,fruit
126,2019-09-02 08:13:00,entry,fruit
115,2019-09-02 08:13:00,fruit,checkout
117,2019-09-02 08:13:00,spices,spices
120,2019-09-02 08:13:00,spices,dairy
115,2019-09-02 08:14:00,checkout,checkout
95,2019-09-02 08:14:00,dairy,dairy
104,2019-09-02 08:14:00,dairy,fruit
107,2019-09-02 08:14:00,dairy,dairy
109,2019-09-02 08:14:00,dairy,dairy
111,2019-09-02 08:14:00,dairy,checkout
120,2019-09-02 08:14:00,dairy,checkout
121,2019-09-02 08:14:00,dairy,dairy
122,2019-09-02 08:14:00,dairy,dairy
123,2019-09-02 08:14:00,drinks,drinks
124,2019-09-02 08:14:00,fruit,fruit
125,2019-09-02 08:14:00,fruit,fruit
126,2019-09-02 08:14:00,fruit,fruit
117,2019-09-02 08:14:00,spices,spices
111,2019-09-02 08:15:00,checkout,checkout
120,2019-09-02 08:15:00,checkout,checkout
95,2019-09-02 08:15:00,dairy,dairy
107,2019-09-02 08:15:00,dairy,dairy
109,2019-09-02 08:15:00,dairy,dairy
121,2019-09-02 08:15:00,dairy,checkout
122,2019-09-02 08:15:00,dairy,drinks
123,2019-09-02 08:15:00,drinks,drinks
127,2019-09-02 08:15:00,entry,spices
128,2019-09-02 08:15:00,entry,fruit
129,2019-09-02 08:15:00,entry,spices
130,2019-09-02 08:15:00,entry,drinks
104,2019-09-02 08:15:00,fruit,fruit
124,2019-09-02 08:15:00,fruit,checkout
125,2019-09-02 08:15:00,fruit,checkout
126,2019-09-02 08:15:00,fruit,fruit
117,2019-09-02 08:15:00,spices,drinks
121,2019-09-02 08:16:00,checkout,checkout
124,2019-09-02 08:16:00,checkout,checkout
125,2019-09-02 08:16:00,checkout,checkout
95,2019-09-02 08:16:00,dairy,dairy
107,2019-09-02 08:16:00,dairy,dairy
109,2019-09-02 08:16:00,dairy,dairy
117,2019-09-02 08:16:00,drinks,checkout
122,2019-09-02 08:16:00,drinks,checkout
123,2019-09-02 08:16:00,drinks,dairy
130,2019-09-02 08:16:00,drinks,drinks
104,2019-09-02 08:16:00,fruit,fruit
126,2019-09-02 08:16:00,fruit,fruit
128,2019-09-02 08:16:00,fruit,fruit
127,2019-09-02 08:16:00,spices,fruit
129,2019-09-02 08:16:00,spices,checkout
117,2019-09-02 08:17:00,checkout,checkout
122,2019-09-02 08:17:00,checkout,checkout
129,2019-09-02 08:17:00,checkout,checkout
95,2019-09-02 08:17:00,dairy,dairy
107,2019-09-02 08:17:00,dairy,spices
109,2019-09-02 08:17:00,dairy,dairy
123,2019-09-02 08:17:00,dairy,checkout
130,2019-09-02 08:17:00,drinks,checkout
104,2019-09-02 08:17:00,fruit,fruit
126,2019-09-02 08:17:00,fruit,fruit
127,2019-09-02 08:17:00,fruit,spices
128,2019-09-02 08:17:00,fruit,fruit
123,2019-09-02 08:18:00,checkout,checkout
130,2019-09-02 08:18:00,checkout,checkout
95,2019-09-02 08:18:00,dairy,dairy
109,2019-09-02 08:18:00,dairy,dairy
104,2019-09-02 08:18:00,fruit,fruit
126,2019-09-02 08:18:00,fruit,fruit
128,2019-09-02 08:18:00,fruit,fruit
107,2019-09-02 08:18:00,spices,checkout
127,2019-09-02 08:18:00,spices,checkout
107,2019-09-02 08:19:00,checkout,checkout
127,2019-09-02 08:19:00,checkout,checkout
95,2019-09-02 08:19:00,dairy,dairy
109,2019-09-02 08:19:00,dairy,dairy
131,2019-09-02 08:19:00,entry,dairy
104,2019-09-02 08:19:00,fruit,fruit
126,2019-09-02 08:19:00,fruit,fruit
128,2019-09-02 08:19:00,fruit,fruit
95,2019-09-02 08:20:00,dairy,dairy
109,2019-09-02 08:20:00,dairy,dairy
131,2019-09-02 08:20:00,dairy,checkout
132,2019-09-02 08:20:00,entry,fruit
104,2019-09-02 08:20:00,fruit,fruit
126,2019-09-02 08:20:00,fruit,checkout
128,2019-09-02 08:20:00,fruit,fruit
126,2019-09-02 08:21:00,checkout,checkout
131,2019-09-02 08:21:00,checkout,checkout
95,2019-09-02 08:21:00,dairy,checkout
109,2019-09-02 08:21:00,dairy,dairy
133,2019-09-02 08:21:00,entry,dairy
134,2019-09-02 08:21:00,entry,drinks
135,2019-09-02 08:21:00,entry,dairy
136,2019-09-02 08:21:00,entry,dairy
137,2019-09-02 08:21:00,entry,fruit
138,2019-09-02 08:21:00,entry,fruit
139,2019-09-02 08:21:00,entry,dairy
140,2019-09-02 08:21:00,entry,fruit
104,2019-09-02 08:21:00,fruit,fruit
128,2019-09-02 08:21:00,fruit,checkout
132,2019-09-02 08:21:00,fruit,fruit
95,2019-09-02 08:22:00,checkout,checkout
128,2019-09-02 08:22:00,checkout,checkout
109,2019-09-02 08:22:00,dairy,dairy
133,2019-09-02 08:22:00,dairy,dairy
135,2019-09-02 08:22:00,dairy,dairy
136,2019-09-02 08:22:00,dairy,dairy
139,2019-09-02 08:22:00,dairy,dairy
134,2019-09-02 08:22:00,drinks,drinks
141,2019-09-02 08:22:00,entry,fruit
142,2019-09-02 08:22:00,entry,dairy
143,2019-09-02 08:22:00,entry,dairy
104,2019-09-02 08:22:00,fruit,fruit
132,2019-09-02 08:22:00,fruit,checkout
137,2019-09-02 08:22:00,fruit,fruit
138,2019-09-02 08:22:00,fruit,dairy
140,2019-09-02 08:22:00,fruit,fruit
132,2019-09-02 08:23:00,checkout,checkout
109,2019-09-02 08:23:00,dairy,dairy
133,2019-09-02 08:23:00,dairy,dairy
135,2019-09-02 08:23:00,dairy,dairy
136,2019-09-02 08:23:00,dairy,dairy
138,2019-09-02 08:23:00,dairy,spices
139,2019-09-02 08:23:00,dairy,dairy
142,2019-09-02 08:23:00,dairy,dairy
143,2019-09-02 08:23:00,dairy,dairy
134,2019-09-02 08:23:00,drinks,drinks
104,2019-09-02 08:23:00,fruit,checkout
137,2019-09-02 08:23:00,fruit,fruit
140,2019-09-02 08:23:00,fruit,fruit
141,2019-09-02 08:23:00,fruit,fruit
104,2019-09-02 08:24:00,checkout,checkout
109,2019-09-02 08:24:00,dairy,dairy
133,2019-09-02 08:24:00,dairy,drinks
135,2019-09-02 08:24:00,dairy,dairy
136,2019-09-02 08:24:00,dairy,dairy
139,2019-09-02 08:24:00,dairy,checkout
142,2019-09-02 08:24:00,dairy,dairy
143,2019-09-02 08:24:00,dairy,dairy
134,2019-09-02 08:24:00,drinks,drinks
137,2019-09-02 08:24:00,fruit,fruit
140,2019-09-02 08:24:00,fruit,checkout
141,2019-09-02 08:24:00,fruit,checkout
138,2019-09-02 08:24:00,spices,drinks
139,2019-09-02 08:25:00,checkout,checkout
140,2019-09-02 08:25:00,checkout,checkout
141,2019-09-02 08:25:00,checkout,checkout
109,2019-09-02 08:25:00,dairy,dairy
135,2019-09-02 08:25:00,dairy,checkout
136,2019-09-02 08:25:00,dairy,drinks
142,2019-09-02 08:25:00,dairy,dairy
143,2019-09-02 08:25:00,dairy,drinks
133,2019-09-02 08:25:00,drinks,drinks
134,2019-09-02 08:25:00,drinks,checkout
138,2019-09-02 08:25:00,drinks,drinks
144,2019-09-02 08:25:00,entry,drinks
145,2019-09-02 08:25:00,entry,drinks
146,2019-09-02 08:25:00,entry,dairy
137,2019-09-02 08:25:00,fruit,checkout
134,2019-09-02 08:26:00,checkout,checkout
135,2019-09-02 08:26:00,checkout,checkout
137,2019-09-02 08:26:00,checkout,checkout
109,2019-09-02 08:26:00,dairy,dairy
142,2019-09-02 08:26:00,dairy,dairy
146,2019-09-02 08:26:00,dairy,dairy
133,2019-09-02 08:26:00,drinks,drinks
136,2019-09-02 08:26:00,drinks,fruit
138,2019-09-02 08:26:00,drinks,drinks
143,2019-09-02 08:26:00,drinks,checkout
144,2019-09-02 08:26:00,drinks,drinks
145,2019-09-02 08:26:00,drinks,checkout
143,2019-09-02 08:27:00,checkout,checkout
145,2019-09-02 08:27:00,checkout,checkout
109,2019-09-02 08:27:00,dairy,dairy
142,2019-09-02 08:27:00,dairy,drinks
146,2019-09-02 08:27:00,dairy,spices
133,2019-09-02 08:27:00,drinks,drinks
138,2019-09-02 08:27:00,drinks,drinks
144,2019-09-02 08:27:00,drinks,drinks
147,2019-09-02 08:27:00,entry,dairy
148,2019-09-02 08:27:00,entry,spices
149,2019-09-02 08:27:00,entry,spices
136,2019-09-02 08:27:00,fruit,checkout
136,2019-09-02 08:28:00,checkout,checkout
109,2019-09-02 08:28:00,dairy,dairy
147,2019-09-02 08:28:00,dairy,dairy
133,2019-09-02 08:28:00,drinks,drinks
138,2019-09-02 08:28:00,drinks,checkout
142,2019-09-02 08:28:00,drinks,drinks
144,2019-09-02 08:28:00,drinks,drinks
150,2019-09-02 08:28:00,entry,dairy
151,2019-09-02 08:28:00,entry,dairy
146,2019-09-02 08:28:00,spices,drinks
148,2019-09-02 08:28:00,spices,spices
149,2019-09-02 08:28:00,spices,fruit
138,2019-09-02 08:29:00,checkout,checkout
109,2019-09-02 08:29:00,dairy,dairy
147,2019-09-02 08:29:00,dairy,fruit
150,2019-09-02 08:29:00,dairy,dairy
151,2019-09-02 08:29:00,dairy,dairy
133,2019-09-02 08:29:00,drinks,drinks
142,2019-09-02 08:29:00,drinks,checkout
144,2019-09-02 08:29:00,drinks,drinks
146,2019-09-02 08:29:00,drinks,drinks
149,2019-09-02 08:29:00,fruit,fruit
148,2019-09-02 08:29:00,spices,checkout
142,2019-09-02 08:30:00,checkout,checkout
148,2019-09-02 08:30:00,checkout,checkout
109,2019-09-02 08:30:00,dairy,dairy
150,2019-09-02 08:30:00,dairy,dairy
151,2019-09-02 08:30:00,dairy,dairy
133,2019-09-02 08:30:00,drinks,drinks
144,2019-09-02 08:30:00,drinks,spices
146,2019-09-02 08:30:00,drinks,spices
152,2019-09-02 08:30:00,entry,fruit
153,2019-09-02 08:30:00,entry,dairy
154,2019-09-02 08:30:00,entry,dairy
155,2019-09-02 08:30:00,entry,drinks
147,2019-09-02 08:30:00,fruit,spices
149,2019-09-02 08:30:00,fruit,fruit
109,2019-09-02 08:31:00,dairy,dairy
150,2019-09-02 08:31:00,dairy,dairy
151,2019-09-02 08:31:00,dairy,dairy
153,2019-09-02 08:31:00,dairy,dairy
154,2019-09-02 08:31:00,dairy,dairy
133,2019-09-02 08:31:00,drinks,drinks
155,2019-09-02 08:31:00,drinks,checkout
156,2019-09-02 08:31:00,entry,fruit
157,2019-09-02 08:31:00,entry,spices
149,2019-09-02 08:31:00,fruit,checkout
152,2019-09-02 08:31:00,fruit,fruit
144,2019-09-02 08:31:00,spices,spices
146,2019-09-02 08:31:00,spices,spices
147,2019-09-02 08:31:00,spices,fruit
149,2019-09-02 08:32:00,checkout,checkout
155,2019-09-02 08:32:00,checkout,checkout
109,2019-09-02 08:32:00,dairy,spices
150,2019-09-02 08:32:00,dairy,dairy
151,2019-09-02 08:32:00,dairy,dairy
153,2019-09-02 08:32:00,dairy,checkout
154,2019-09-02 08:32:00,dairy,spices
133,2019-09-02 08:32:00,drinks,spices
158,2019-09-02 08:32:00,entry,drinks
159,2019-09-02 08:32:00,entry,drinks
160,2019-09-02 08:32:00,entry,fruit
147,2019-09-02 08:32:00,fruit,fruit
152,2019-09-02 08:32:00,fruit,checkout
156,2019-09-02 08:32:00,fruit,checkout
144,2019-09-02 08:32:00,spices,spices
146,2019-09-02 08:32:00,spices,checkout
157,2019-09-02 08:32:00,spices,spices
146,2019-09-02 08:33:00,checkout,checkout
152,2019-09-02 08:33:00,checkout,checkout
153,2019-09-02 08:33:00,checkout,checkout
156,2019-09-02 08:33:00,checkout,checkout
150,2019-09-02 08:33:00,dairy,drinks
151,2019-09-02 08:33:00,dairy,fruit
158,2019-09-02 08:33:00,drinks,drinks
159,2019-09-02 08:33:00,drinks,fruit
